99,97
101,98
103,98
105,98
107,98
109,98
111,98
113,98
115,98
117,98
119,97
121,95
123,94
125,92
127,91
128,89
128,87
130,85
130,83
130,81
130,79
130,77
130,75
130,73
129,71
128,69
127,67
125,65
123,63
125,61
126,59
126,57
127,55
127,53
127,51
127,49
127,47
127,45
127,43
127,41
127,39
127,37
127,35
127,33
126,31
125,29
123,27
121,26
119,25
117,25
115,24
113,24
111,23
109,23
107,23
105,23
103,23
101,23
99,22
97,22
95,22
93,22
91,22
89,22
87,22
85,22
83,22
81,22
79,24
79,26
79,28
79,30
79,32
79,34
81,36
83,37
85,37
87,37
89,37
91,37
93,37
95,37
97,37
99,37
101,37
103,37
105,38
107,38
109,39
111,39
113,40
115,42
115,44
114,46
114,48
113,50
113,52
111,52
109,52
107,52
105,52
103,52
101,52
99,52
97,52
95,52
93,52
91,52
89,52
87,52
85,52
84,54
84,56
84,58
84,60
86,62
88,63
90,65
92,65
94,65
96,66
98,66
100,67
102,68
104,69
106,71
108,72
110,74
112,75
113,77
114,79
112,81
110,82
108,82
106,82
104,82
102,81
100,81
98,81
96,80
94,80
92,79
90,78
88,78
86,78
84,78
82,78
80,78
78,80
78,82
78,84
78,86
78,88
78,90
80,92
82,93
84,94
86,94
88,94
90,95
92,95
94,96
96,97
98,97
