95,93
97,94
99,94
101,94
103,94
105,94
107,94
109,94
111,94
113,94
115,94
117,94
119,94
121,94
123,93
125,93
127,92
129,91
131,90
133,89
135,88
137,87
139,86
141,84
143,82
145,80
145,78
146,76
147,74
148,72
148,70
148,68
149,66
149,64
150,62
150,60
150,58
150,56
150,54
150,52
150,50
150,48
150,46
150,44
150,42
150,40
149,38
149,36
148,34
146,32
145,30
143,29
142,27
140,25
138,23
136,22
134,20
132,19
130,17
128,16
126,15
124,14
122,13
120,13
118,12
116,11
114,11
112,10
110,10
108,10
106,10
104,9
102,9
100,9
98,9
96,9
94,9
92,9
90,10
88,12
88,14
88,16
88,18
88,20
88,22
88,24
88,26
88,28
88,30
88,32
88,34
88,36
88,38
88,40
88,42
88,44
88,46
88,48
88,50
88,52
88,54
88,56
88,58
88,60
88,62
88,64
88,66
88,68
88,70
88,72
88,74
88,76
88,78
88,80
88,82
88,84
88,86
88,88
88,90
89,92
91,93
93,93
100,80
100,78
100,76
100,74
100,72
100,70
100,68
100,66
100,64
100,62
100,60
100,58
100,56
100,54
100,52
100,50
100,48
100,46
100,44
100,42
100,40
100,38
100,36
100,34
100,32
100,30
100,28
100,26
100,24
101,23
103,23
105,23
107,23
109,23
111,24
113,24
115,25
117,26
119,28
121,29
123,30
125,31
127,31
129,32
130,34
132,36
133,38
135,40
136,42
136,44
136,46
136,48
136,50
136,52
136,54
136,56
136,58
135,60
135,62
135,64
133,65
133,67
131,68
130,70
130,72
128,73
126,75
125,76
123,78
121,79
119,80
117,80
115,80
113,80
111,79
109,79
107,79
105,80
103,80
101,80
