76,95
78,96
80,96
82,96
84,95
86,93
88,91
89,89
91,87
93,85
94,83
96,81
98,79
100,77
101,75
103,73
105,71
106,69
108,68
109,70
111,72
112,74
114,76
115,78
117,80
118,82
120,84
121,86
123,88
124,90
126,92
128,93
130,93
132,93
134,93
136,93
138,91
140,91
142,89
142,87
142,85
142,83
140,81
139,79
137,77
136,75
134,73
133,71
131,69
130,67
128,65
126,63
125,61
123,59
122,57
120,55
120,53
122,51
123,49
125,47
127,45
129,43
130,41
132,39
134,37
135,35
137,33
139,31
141,29
142,27
144,25
146,23
147,21
149,19
150,17
151,15
151,13
151,11
151,9
150,7
148,6
146,6
144,6
142,6
140,7
139,9
137,10
135,12
133,14
131,16
129,18
128,20
126,22
124,24
122,26
120,28
119,30
117,32
115,34
113,36
111,38
110,40
109,40
107,38
105,36
104,34
102,32
101,30
99,28
98,26
96,24
95,22
93,20
91,18
90,16
88,14
87,12
85,10
84,8
82,6
80,5
78,5
76,5
74,6
72,7
70,8
69,10
69,12
69,14
69,16
70,18
71,20
73,22
74,24
76,26
77,28
79,30
80,32
82,34
83,36
85,38
86,40
88,42
89,44
91,46
92,48
94,50
96,52
97,54
95,56
93,58
92,60
90,62
88,64
86,66
84,68
83,70
81,72
79,74
77,76
75,78
74,80
72,82
71,84
71,86
71,88
71,90
72,92
74,93
75,94
