88,103
90,104
92,104
94,104
96,104
98,104
100,104
102,104
104,104
106,104
108,104
110,104
112,104
114,103
116,103
118,103
120,103
122,103
124,103
126,103
128,103
130,103
132,103
134,102
136,101
138,100
140,100
142,99
144,98
146,97
148,95
149,93
149,91
149,89
149,87
149,85
149,83
149,81
149,79
149,77
149,75
149,73
149,71
148,69
148,67
148,65
148,63
147,61
146,59
145,57
145,55
147,54
149,53
150,51
150,49
150,47
150,45
150,43
150,41
151,39
151,37
151,35
151,33
150,31
149,29
148,27
147,25
147,23
146,21
145,19
144,17
143,15
141,13
139,11
137,9
135,7
133,5
131,3
129,3
127,3
125,2
123,2
121,2
119,2
117,2
115,2
113,2
111,2
109,2
107,2
105,2
103,2
101,2
99,2
97,2
95,2
93,2
91,2
89,2
87,2
85,3
85,5
85,7
85,9
85,11
85,13
85,15
85,17
85,19
85,21
85,23
85,25
85,27
85,29
85,31
85,33
85,35
85,37
85,39
85,41
85,43
85,45
85,47
85,49
85,51
85,53
85,55
85,57
85,59
85,61
85,63
85,65
85,67
85,69
85,71
85,73
85,75
85,77
85,79
85,81
85,83
85,85
85,87
85,89
85,91
85,93
85,95
85,97
85,99
86,101
105,49
105,47
105,45
105,43
105,41
105,39
105,37
105,35
105,33
105,31
105,29
105,27
105,25
105,23
105,21
105,19
105,17
107,16
109,17
111,18
113,20
115,20
117,22
119,24
121,25
123,26
125,26
127,28
129,30
129,32
129,34
129,36
129,38
128,40
126,41
125,43
123,44
121,45
119,47
117,47
115,48
113,48
111,48
109,48
107,49
108,88
108,86
107,84
107,82
107,80
107,78
106,76
106,74
106,72
106,70
106,68
106,66
107,65
109,65
111,65
113,65
115,65
117,65
119,65
121,65
123,65
125,67
127,69
128,71
130,73
130,75
129,77
127,79
127,81
125,83
124,85
123,87
122,88
120,88
118,88
116,88
114,88
112,88
110,88
