131,96
133,97
135,97
137,97
139,96
140,94
140,92
140,90
139,88
138,86
136,84
135,82
133,80
132,78
130,76
129,74
127,72
126,70
124,68
123,66
121,64
119,62
118,60
116,58
116,56
116,54
116,52
116,50
116,48
116,46
116,44
116,42
116,40
116,38
116,36
116,34
116,32
116,30
116,28
116,26
116,24
116,22
116,20
116,18
116,16
116,14
116,12
116,10
115,8
113,8
111,8
109,8
107,8
105,8
103,8
102,10
102,12
102,14
102,16
102,18
102,20
102,22
102,24
102,26
102,28
102,30
102,32
102,34
102,36
102,38
102,40
102,42
102,44
102,46
102,48
102,50
102,52
102,54
102,56
101,58
99,60
98,62
96,64
95,66
94,68
92,70
91,72
89,74
88,76
87,78
85,80
84,82
82,84
81,86
80,88
80,90
80,92
81,94
83,95
85,96
87,96
89,96
91,95
93,93
94,91
96,89
97,87
99,85
100,83
102,81
103,79
105,77
106,75
108,73
109,71
111,72
112,74
114,76
115,78
117,80
119,82
120,84
122,86
124,88
125,90
127,92
129,94
130,96
