152,88
154,89
156,89
158,89
160,89
162,88
163,86
163,84
163,82
163,80
163,78
162,76
161,74
160,72
160,70
159,68
158,66
157,64
157,62
156,60
155,58
154,56
153,54
153,52
152,50
151,48
150,46
150,44
149,42
148,40
147,38
147,36
146,34
145,32
144,30
144,28
143,26
142,24
141,22
140,20
140,18
139,16
139,14
138,12
136,12
134,12
132,12
130,13
129,15
128,17
127,18
126,20
125,22
125,24
124,26
123,28
123,30
122,32
121,34
120,36
120,38
119,40
118,42
118,44
117,46
116,48
115,50
115,52
114,54
113,56
113,58
112,60
112,60
111,58
110,56
109,54
108,52
107,50
106,48
105,46
104,44
103,42
102,40
101,38
100,36
99,34
98,32
97,30
96,28
95,26
94,24
93,22
92,20
91,18
90,16
89,14
88,12
86,10
84,10
82,9
80,9
78,9
76,10
75,12
75,14
75,16
75,18
74,20
73,22
72,24
71,26
70,28
69,30
69,32
68,34
67,36
66,38
65,40
64,42
63,44
63,46
62,48
61,50
60,52
59,54
58,56
57,58
57,60
56,62
55,64
54,66
53,68
52,70
52,72
51,74
50,76
49,78
49,80
49,82
49,84
50,86
52,86
54,86
56,86
58,86
60,85
61,83
62,81
63,79
64,77
65,75
66,73
66,71
67,69
68,67
69,65
70,63
71,61
72,59
73,57
73,55
74,53
75,51
76,49
77,47
78,45
79,43
79,41
80,39
81,37
82,35
83,33
83,35
84,37
85,39
86,41
87,43
88,45
89,47
90,49
91,51
92,53
93,55
93,57
94,59
95,61
96,63
97,65
98,67
99,69
100,71
101,73
102,75
103,77
104,79
104,81
105,83
106,85
108,87
110,87
112,87
114,87
116,86
118,84
119,82
119,80
120,78
121,76
122,74
122,72
123,70
124,68
124,66
125,64
126,62
127,60
127,58
128,56
129,54
129,52
130,50
131,48
131,46
132,44
133,42
134,40
134,42
135,44
136,46
137,48
137,50
138,52
139,54
140,56
140,58
141,60
142,62
143,64
144,66
144,68
145,70
146,72
147,74
147,76
148,78
149,80
150,82
150,84
151,86
