83,96
85,97
87,97
89,97
91,96
93,96
94,94
94,92
94,90
94,88
94,86
94,84
94,82
94,80
94,78
94,76
94,74
94,72
94,70
94,68
94,66
94,64
94,62
94,60
94,58
95,57
97,57
99,57
101,57
103,57
105,57
107,57
109,57
111,57
113,57
115,57
117,57
119,57
121,57
123,57
125,57
127,57
129,57
131,57
132,58
132,60
132,62
132,64
132,66
132,68
132,70
132,72
132,74
132,76
132,78
132,80
132,82
132,84
132,86
132,88
132,90
132,92
132,94
133,96
135,97
137,97
139,97
141,97
143,96
145,95
145,93
145,91
145,89
145,87
145,85
145,83
145,81
145,79
145,77
145,75
145,73
145,71
145,69
145,67
145,65
145,63
145,61
145,59
145,57
145,55
145,53
145,51
145,49
145,47
145,45
145,43
145,41
145,39
145,37
145,35
145,33
145,31
145,29
145,27
145,25
145,23
145,21
145,19
145,17
145,15
145,13
145,11
143,9
141,8
139,8
137,8
135,8
133,9
132,11
132,13
132,15
132,17
132,19
132,21
132,23
132,25
132,27
132,29
132,31
132,33
132,35
132,37
132,39
132,41
132,43
131,44
129,44
127,44
125,44
123,44
121,44
119,44
117,44
115,44
113,44
111,44
109,44
107,44
105,44
103,44
101,44
99,44
97,44
95,44
94,43
94,41
94,39
94,37
94,35
94,33
94,31
94,29
94,27
94,25
94,23
94,21
94,19
94,17
94,15
94,13
94,11
93,9
91,9
89,9
87,9
85,9
83,10
82,12
82,14
82,16
82,18
82,20
82,22
82,24
82,26
82,28
82,30
82,32
82,34
82,36
82,38
82,40
82,42
82,44
82,46
82,48
82,50
82,52
82,54
82,56
82,58
82,60
82,62
82,64
82,66
82,68
82,70
82,72
82,74
82,76
82,78
82,80
82,82
82,84
82,86
82,88
82,90
82,92
82,94
