107,98
109,99
111,99
113,99
115,99
117,99
119,99
121,99
123,99
125,99
127,99
129,99
131,99
133,99
135,99
137,98
139,96
141,94
141,92
143,90
143,88
144,86
144,84
144,82
145,80
145,78
145,76
145,74
144,72
144,70
144,68
144,66
144,64
144,62
144,60
143,58
143,56
143,54
143,52
143,50
143,48
143,46
143,44
143,42
143,40
143,38
143,36
142,34
142,32
142,30
141,28
139,26
138,24
136,22
135,20
134,19
132,18
131,16
129,14
127,14
125,14
123,14
121,13
119,13
117,13
115,13
113,13
111,13
109,13
107,13
105,14
103,14
101,14
99,14
97,15
95,15
94,17
92,19
90,21
90,23
89,25
88,27
87,29
86,31
85,33
85,35
84,37
84,39
84,41
84,43
84,45
84,47
84,49
84,51
84,53
84,55
84,57
84,59
84,61
85,63
85,65
85,67
85,69
85,71
85,73
85,75
85,77
85,79
85,81
85,83
86,85
86,87
87,89
88,91
90,92
91,94
92,96
93,98
95,98
97,98
99,98
101,98
103,98
105,98
118,87
116,86
114,86
112,86
110,85
108,85
106,85
104,85
102,85
101,83
101,81
101,79
100,77
100,75
99,73
99,71
99,69
99,67
99,65
99,63
98,61
98,59
98,57
98,55
98,53
98,51
98,49
98,47
98,45
98,43
98,41
99,39
100,37
100,35
101,33
103,32
105,31
107,29
109,28
111,28
113,29
115,29
117,29
119,29
121,30
122,32
124,32
126,33
128,34
128,36
128,38
128,40
128,42
128,44
128,46
128,48
129,50
129,52
129,54
129,56
129,58
129,60
130,62
130,64
130,66
130,68
130,70
130,72
130,74
129,76
129,78
129,80
129,82
128,84
128,86
127,87
125,87
123,87
121,87
119,87
