79,93
81,94
83,94
85,94
87,94
89,94
91,94
93,94
95,94
97,94
99,94
101,94
103,94
105,94
107,94
109,94
111,94
113,94
115,94
117,94
119,94
121,94
123,94
125,94
127,94
129,94
131,94
133,94
135,94
137,94
139,94
141,94
143,94
145,94
147,93
149,92
151,90
151,88
151,86
151,84
151,82
149,80
147,78
145,76
143,74
141,72
139,70
137,68
135,66
133,64
131,62
130,60
128,58
126,56
124,54
122,52
120,50
118,48
116,46
114,44
112,42
110,40
108,38
106,36
104,34
102,32
100,30
98,28
96,26
96,25
98,25
100,25
102,25
104,25
106,25
108,25
110,25
112,25
114,25
116,25
118,25
120,25
122,25
124,25
126,25
128,25
130,25
132,25
134,25
136,25
138,25
140,25
142,25
144,25
146,25
148,25
150,25
152,25
154,23
154,21
154,19
154,17
154,15
152,13
150,12
148,12
146,12
144,12
142,12
140,12
138,12
136,12
134,12
132,12
130,12
128,12
126,12
124,12
122,12
120,12
118,12
116,12
114,12
112,12
110,12
108,12
106,12
104,12
102,12
100,12
98,12
96,12
94,12
92,12
90,12
88,12
86,12
84,12
82,12
80,12
78,12
76,14
76,16
75,18
75,20
75,22
75,24
76,26
78,28
80,30
82,32
84,34
86,36
88,38
90,40
92,42
94,44
96,46
98,48
100,50
102,52
104,54
105,56
107,58
109,60
111,62
113,64
115,66
117,68
119,70
121,72
123,74
125,76
127,78
129,80
129,81
127,81
125,81
123,81
121,81
119,81
117,81
115,81
113,81
111,81
109,81
107,81
105,81
103,81
101,81
99,81
97,81
95,81
93,81
91,81
89,81
87,81
85,81
83,81
81,81
79,81
77,82
76,84
76,86
76,88
76,90
77,92
