89,98
91,99
93,99
95,99
97,99
99,99
101,99
103,99
105,99
107,99
109,99
111,99
113,99
115,99
117,99
119,99
121,99
123,99
125,99
127,99
129,99
131,99
133,99
135,99
137,99
139,99
141,99
143,99
145,99
147,98
147,96
147,94
147,92
147,90
145,89
143,89
141,89
139,89
137,89
135,89
133,89
131,89
129,89
127,89
125,89
123,89
122,88
122,86
122,84
122,82
122,80
122,78
122,76
122,74
122,72
122,70
122,68
122,66
122,64
122,62
122,60
122,58
122,56
122,54
122,52
122,50
122,48
122,46
122,44
122,42
122,40
122,38
122,36
122,34
122,32
122,30
122,28
122,26
122,24
124,24
126,24
128,24
130,24
132,24
134,24
136,24
138,24
140,24
142,24
144,24
146,24
148,23
148,21
148,19
148,17
148,15
146,14
144,14
142,14
140,14
138,14
136,14
134,14
132,14
130,14
128,14
126,14
124,14
122,14
120,14
118,14
116,14
114,14
112,14
110,14
108,14
106,14
104,14
102,14
100,14
98,14
96,14
94,14
92,14
90,14
88,14
87,16
87,18
87,20
87,22
88,24
90,24
92,24
94,24
96,24
98,24
100,24
102,24
104,24
106,24
108,24
110,24
112,24
112,26
112,28
112,30
112,32
112,34
112,36
112,38
112,40
112,42
112,44
112,46
112,48
112,50
112,52
112,54
112,56
112,58
112,60
112,62
112,64
112,66
112,68
112,70
112,72
112,74
112,76
112,78
112,80
112,82
112,84
112,86
112,88
111,89
109,89
107,89
105,89
103,89
101,89
99,89
97,89
95,89
93,89
91,89
89,90
89,92
89,94
89,96
