105,91
107,92
109,92
111,92
113,92
115,92
117,92
119,92
121,92
123,92
125,92
127,92
129,91
131,90
133,88
135,87
137,87
139,86
141,84
142,82
142,80
142,78
142,76
142,74
142,72
140,71
138,70
136,70
134,70
132,70
130,71
128,72
126,74
124,75
122,75
120,75
118,75
116,75
114,75
112,74
110,73
108,73
106,71
104,69
102,67
100,65
99,63
98,61
97,59
97,57
96,55
96,53
96,51
97,49
97,47
97,45
98,43
98,41
98,39
99,37
100,35
101,33
103,32
105,31
107,31
109,31
111,31
113,31
115,31
117,31
119,31
121,32
123,33
125,34
127,35
129,36
131,38
133,38
135,38
137,38
139,36
140,34
140,32
140,30
140,28
140,26
138,24
136,22
134,21
132,20
130,20
128,18
126,18
124,18
122,18
120,18
118,18
116,18
114,18
112,18
110,18
108,18
106,18
104,19
102,19
100,19
98,20
96,21
94,22
92,24
90,25
89,27
87,29
86,31
85,33
85,35
84,37
84,39
83,41
83,43
83,45
83,47
83,49
83,51
83,53
83,55
83,57
83,59
83,61
83,63
83,65
83,67
84,69
85,71
86,73
86,75
87,77
89,79
90,81
92,83
94,85
96,87
98,88
100,89
102,90
104,90
