129,100
131,101
133,101
135,101
137,101
139,101
141,101
143,100
145,99
146,98
148,98
150,97
152,95
153,93
154,91
154,89
154,87
153,85
151,84
149,83
147,83
145,83
143,83
141,84
139,86
137,86
135,86
133,86
131,85
129,85
127,84
125,84
123,83
121,83
119,83
117,82
115,80
113,80
112,79
110,77
109,75
109,73
109,71
109,69
111,68
113,68
115,68
117,68
119,68
121,68
123,68
125,68
127,68
129,68
131,68
133,68
135,68
137,68
139,68
141,67
143,66
145,65
147,63
148,61
149,59
149,57
150,55
150,53
151,51
151,49
152,47
152,45
152,43
152,41
152,39
152,37
152,35
151,33
149,31
147,30
145,29
143,27
141,26
139,26
137,24
135,24
133,24
131,23
129,23
127,23
125,23
123,22
121,22
119,21
117,21
115,20
113,20
111,20
109,20
107,20
105,21
103,21
101,22
99,23
97,25
97,27
96,29
96,31
96,33
96,35
98,36
100,36
102,36
104,35
106,35
108,35
110,35
112,35
114,35
116,36
118,36
120,36
122,36
124,36
126,36
128,37
130,37
132,38
134,38
136,40
138,42
138,44
138,46
138,48
137,50
136,52
135,54
133,55
131,55
129,56
127,56
125,57
123,57
121,57
119,57
117,56
115,56
113,56
111,56
109,56
107,56
105,56
103,56
101,56
99,57
98,59
97,61
96,63
96,65
96,67
96,69
96,71
96,73
96,75
96,77
97,79
98,81
98,83
99,85
100,87
101,89
103,91
105,92
106,94
108,96
110,97
112,99
114,99
116,100
118,100
120,100
122,100
124,100
126,100
128,100
