71,95
73,96
75,96
77,96
79,96
81,95
83,95
85,94
86,92
87,90
88,88
89,86
90,84
91,82
92,80
93,78
94,76
95,74
95,72
96,70
97,68
98,66
99,64
100,62
101,60
102,58
103,56
104,54
104,52
105,50
106,48
107,46
108,44
109,42
110,40
111,38
112,36
113,34
113,34
114,36
114,38
115,40
116,42
116,44
117,46
118,48
118,50
119,52
120,54
120,56
121,58
122,60
123,62
123,64
124,66
125,68
125,70
126,72
127,74
127,76
128,78
129,80
129,82
130,84
131,86
131,88
132,90
133,92
134,94
136,95
138,95
140,95
142,95
144,94
146,94
148,93
149,91
149,89
149,87
149,85
149,83
149,81
149,79
149,77
149,75
149,73
149,71
149,69
149,67
149,65
149,63
149,61
149,59
149,57
149,55
149,53
149,51
149,49
149,47
149,45
149,43
149,41
149,39
149,37
149,35
149,33
149,31
149,29
149,27
149,25
149,23
149,21
149,19
149,17
149,15
149,13
149,11
148,9
147,7
145,6
143,6
141,6
139,6
137,7
136,9
136,11
136,13
136,15
136,17
136,19
136,21
136,23
136,25
136,27
136,29
136,31
136,33
136,35
136,37
136,39
136,41
136,43
136,45
136,47
136,49
136,51
136,53
136,55
136,57
136,59
136,57
135,55
134,53
134,51
133,49
132,47
132,45
131,43
130,41
130,39
129,37
128,35
128,33
127,31
126,29
125,27
125,25
124,23
123,21
123,19
122,17
121,15
120,13
118,12
116,12
114,12
112,12
110,12
108,12
106,14
105,16
104,18
103,20
102,22
102,24
101,26
100,28
99,30
98,32
97,34
96,36
95,38
94,40
93,42
92,44
92,46
91,48
90,50
89,52
88,54
87,56
86,58
85,60
84,62
83,64
83,66
82,68
82,66
82,64
82,62
82,60
82,58
82,56
82,54
82,52
82,50
82,48
82,46
82,44
82,42
82,40
82,38
82,36
82,34
82,32
82,30
82,28
82,26
82,24
82,22
82,20
82,18
82,16
82,14
82,12
81,10
79,8
77,8
75,8
73,8
71,8
69,10
69,12
69,14
69,16
69,18
69,20
69,22
69,24
69,26
69,28
69,30
69,32
69,34
69,36
69,38
69,40
69,42
69,44
69,46
69,48
69,50
69,52
69,54
69,56
69,58
69,60
69,62
69,64
69,66
69,68
69,70
69,72
69,74
69,76
69,78
69,80
69,82
69,84
69,86
69,88
69,90
69,92
70,94
