99,95
101,96
103,96
105,96
107,96
109,96
111,96
113,96
115,96
117,96
119,96
121,96
123,96
125,96
127,96
129,96
131,95
133,95
135,94
137,93
139,92
141,91
143,89
143,87
143,85
143,83
143,81
143,79
143,77
143,75
143,73
142,71
141,69
140,67
138,65
136,63
134,62
132,61
130,61
128,59
126,58
124,56
122,56
120,55
118,55
116,55
114,55
112,55
110,55
108,55
106,55
104,55
102,55
100,55
98,55
96,55
94,55
94,53
95,51
96,49
97,47
97,45
99,43
101,41
103,39
105,39
107,38
109,38
111,37
113,37
115,37
117,37
119,37
121,37
123,37
125,37
127,37
129,37
131,37
132,38
134,40
136,41
138,41
140,41
142,40
143,38
143,36
143,34
143,32
143,30
142,28
140,27
138,26
136,25
134,24
132,23
130,23
128,23
126,23
124,23
122,23
120,23
118,23
116,23
114,23
112,23
110,23
108,23
106,23
104,23
102,23
100,23
98,23
96,24
94,26
92,28
90,30
88,32
87,34
86,36
85,38
84,40
83,42
83,44
82,46
82,48
82,50
82,52
82,54
82,56
82,58
82,60
82,62
82,64
82,66
82,68
82,70
82,72
83,74
84,76
85,78
86,80
86,82
87,84
88,86
89,88
91,90
93,91
95,93
97,94
109,85
107,84
105,83
103,81
101,80
100,78
99,76
97,74
96,72
96,70
95,68
96,67
98,67
100,67
102,67
104,67
106,67
108,68
110,69
112,69
114,69
116,70
118,70
120,71
122,71
124,71
126,72
128,73
129,75
130,77
130,79
130,81
130,83
128,84
126,84
124,84
122,84
120,84
118,85
116,85
114,85
112,85
110,85
