28,96
30,97
32,97
34,97
36,97
37,95
37,93
37,91
37,89
39,88
41,86
42,84
42,82
43,80
43,78
44,76
44,74
45,72
45,70
45,68
45,66
46,64
46,62
46,62
47,64
48,66
49,68
49,70
50,72
50,74
51,76
51,78
53,79
55,79
53,80
53,82
53,84
53,86
53,88
53,90
55,91
57,91
59,91
61,90
61,88
62,86
62,84
62,82
61,80
63,79
64,77
64,75
64,73
64,71
63,69
62,67
61,65
60,63
60,61
59,59
58,57
57,55
56,53
55,51
54,49
53,47
53,45
52,43
51,41
50,39
49,37
48,35
47,33
46,31
46,29
44,28
42,28
40,28
38,28
36,29
34,30
32,32
32,34
32,36
31,37
30,39
30,41
30,43
30,45
30,47
30,49
30,51
30,53
30,55
30,57
30,59
29,61
29,63
29,65
29,67
29,69
29,67
28,65
27,63
26,61
26,59
25,57
24,55
23,53
22,51
21,49
20,47
19,45
18,43
17,41
16,39
14,39
12,38
10,38
8,38
6,38
5,40
5,42
5,44
5,46
6,48
7,50
8,52
9,54
10,56
11,58
12,60
13,62
13,64
14,66
15,68
16,70
16,72
17,74
17,76
18,78
18,80
19,82
19,84
20,86
20,88
20,90
20,92
21,94
23,94
25,94
27,94
28,95
